plan,TRUE
method,TRUE
procedure,TRUE
solution,TRUE
support,TRUE
system,TRUE
#,FALSE
operation,TRUE
measure,TRUE
process,TRUE
strategy,TRUE
plan,TRUE
technique,TRUE
requirement,TRUE
protocol,TRUE
scheduling,FALSE
implementation,TRUE
automation,TRUE
management,TRUE
use,TRUE
audit,FALSE
maintenance,TRUE
evaluation,TRUE
monitor,TRUE
classification,TRUE
report,TRUE
review,TRUE
include,TRUE
involve,TRUE
require,TRUE
allow,TRUE
need,TRUE
provide,TRUE
enable,TRUE
affect,TRUE
mean,TRUE
permit,TRUE
include,TRUE
prevent,TRUE
backup,FALSE
recovery,TRUE
replacement,FALSE
removal,FALSE
completion,FALSE
integration,TRUE
loss,TRUE
execution,TRUE
performance,TRUE
relocation,FALSE
transfer,TRUE
local,FALSE
system,TRUE
exist,TRUE
administrative,FALSE
critical,FALSE
operate,TRUE
specific,FALSE
internal,FALSE
datum,TRUE
search,TRUE
resource,TRUE
location,TRUE
area,TRUE
site,TRUE
item,TRUE
service,TRUE
asset,FALSE
file,TRUE
component,TRUE
equipment,TRUE
route,TRUE
device,TRUE
source,TRUE
retention,FALSE
collection,TRUE
analysis,TRUE
extraction,TRUE
exchange,TRUE
storage,TRUE
share,TRUE
availability,FALSE
manipulation,FALSE
service,TRUE
other,TRUE
function,TRUE
order,TRUE
addition,TRUE
attempt,TRUE
effort,TRUE
attempt,TRUE
attempt,TRUE
order,TRUE
order,TRUE
try,TRUE
help,TRUE
effort,TRUE
#,FALSE
preparation,FALSE
order,TRUE
achieve,TRUE
accomplish,TRUE
ensure,TRUE
facilitate,TRUE
perform,TRUE
implement,TRUE
fulfill,TRUE
attain,TRUE
meet,TRUE
improve,TRUE
complete,TRUE
principle,TRUE
feature,TRUE
element,TRUE
characteristic,TRUE
objective,TRUE
#,FALSE
rule,TRUE
specification,TRUE
structure,TRUE
task,TRUE
part,TRUE
capability,TRUE
education,FALSE
school,FALSE
educational,FALSE
current,FALSE
judicial,FALSE
railway,FALSE
