verify,TRUE
ensure,TRUE
assume,FALSE
identify,TRUE
indicate,TRUE
confirm,FALSE
match,FALSE
specify,TRUE
prove,TRUE
report,TRUE
show,TRUE
determine,TRUE
check,TRUE
#,FALSE
value,TRUE
number,FALSE
number,TRUE
#,FALSE
component,FALSE
ID,FALSE
datum,TRUE
consist,FALSE
type,TRUE
content,TRUE
that,FALSE
also,FALSE
it,FALSE
block,FALSE
datum,FALSE
within,FALSE
use,TRUE
plus,FALSE
information,TRUE
item,TRUE
object,FALSE
address,TRUE
attribute,FALSE
attribute,FALSE
block,TRUE
value,TRUE
one,FALSE
entry,TRUE
reference,TRUE
result,TRUE
expression,FALSE
application,TRUE
database,TRUE
request,TRUE
application,FALSE
case,TRUE
specification,TRUE
requirement,TRUE
order,TRUE
test,TRUE
search,FALSE
code,FALSE
requirement,TRUE
program,TRUE
report,FALSE
major,FALSE
different,FALSE
basic,FALSE
main,FALSE
current,FALSE
compete,FALSE
two,FALSE
aforementione,FALSE
exist,TRUE
distinct,FALSE
type,TRUE
location,TRUE
system,TRUE
#,FALSE
level,TRUE
operation,TRUE
configuration,FALSE
facility,FALSE
component,TRUE
installation,FALSE
#,FALSE
boundary,FALSE
may,FALSE
typically,FALSE
service,TRUE
port,TRUE
service,TRUE
service,FALSE
service,FALSE
ship,FALSE
transaction,FALSE
vessel,FALSE
require,TRUE
provide,TRUE
allow,TRUE
carry,TRUE
include,TRUE
receive,TRUE
require,TRUE
permit,TRUE
need,TRUE
contain,TRUE
offer,TRUE
give,TRUE
use,TRUE
grant,FALSE
permission,FALSE
authorization,FALSE
payment,FALSE
approval,FALSE
provision,FALSE
priority,FALSE
support,TRUE
security,TRUE
access,TRUE
transfer,TRUE
clearance,FALSE
consent,FALSE
permit,FALSE
responsibility,FALSE
provision,FALSE
transfer,TRUE
termination,FALSE
delivery,TRUE
acquisition,FALSE
renewal,FALSE
commencement,FALSE
purchase,TRUE
return,TRUE
release,TRUE
completion,FALSE
extension,TRUE
withdrawal,FALSE
loss,FALSE
expansion,FALSE
resource,FALSE
fund,FALSE
asset,FALSE
good,TRUE
packet,TRUE
money,FALSE
cargo,FALSE
power,TRUE
equipment,FALSE
traffic,TRUE
cash,FALSE
revenue,FALSE
key,FALSE
energy,FALSE
software,TRUE
neural,FALSE
communication,TRUE
flow,TRUE
various,FALSE
three,FALSE
parameter,FALSE
model,TRUE
method,TRUE
step,FALSE
#,FALSE
area,TRUE
standard,TRUE
specification,TRUE
size,TRUE
element,TRUE
rule,TRUE
use,TRUE
cover,TRUE
define,TRUE
manage,TRUE
control,TRUE
identify,TRUE
perform,TRUE
generate,TRUE
handle,TRUE
conduct,FALSE
support,TRUE
describe,TRUE
regulate,FALSE
provide,TRUE
monitor,TRUE
example,TRUE
table,TRUE
example,TRUE
section,FALSE
article,TRUE
table,TRUE
chart,FALSE
paragraph,FALSE
way,TRUE
diagram,FALSE
instance,TRUE
scheme,FALSE
statement,FALSE
list,TRUE
response,TRUE
ability,FALSE
conversion,FALSE
approach,FALSE
relation,FALSE
link,TRUE
input,FALSE
relationship,FALSE
contribution,FALSE
use,TRUE
',FALSE
set,TRUE
system,TRUE
employ,FALSE
function,TRUE
issue,TRUE
show,TRUE
refer,TRUE
compare,FALSE
attach,FALSE
send,TRUE
apply,TRUE
assign,TRUE
download,FALSE
transfer,TRUE
refer,TRUE
add,TRUE
upload,FALSE
reference,TRUE
connect,FALSE
link,TRUE
post,TRUE
base,TRUE
display,TRUE
dependent,FALSE
find,TRUE
list,TRUE
give,TRUE
store,TRUE
record,TRUE
locate,FALSE
write,TRUE
indicate,TRUE
make,TRUE
print,TRUE
type,TRUE
location,FALSE
re,FALSE
self,FALSE
name,FALSE
key,FALSE
multi,FALSE
title,FALSE
host,FALSE
co,FALSE
sub,FALSE
Non,FALSE
Map,FALSE
#,FALSE
#,FALSE
#,FALSE
a,TRUE
information,FALSE
#,FALSE
#,FALSE
#,FALSE
to,TRUE
entry,FALSE
use,FALSE
status,FALSE
identification,TRUE
file,FALSE
order,TRUE
rank,FALSE
designation,FALSE
assignment,FALSE
base,TRUE
#,FALSE
depend,TRUE
info,FALSE
#,FALSE
control,FALSE
depend,TRUE
prevent,TRUE
facilitate,FALSE
enable,TRUE
prohibit,FALSE
announce,TRUE
make,TRUE
approve,TRUE
initiate,FALSE
time,TRUE
celebration,FALSE
announcement,FALSE
determination,FALSE
delay,FALSE
occurrence,FALSE
calculation,FALSE
confirmation,FALSE
record,TRUE
monitor,FALSE
recognition,FALSE
detection,FALSE
repetition,FALSE
process,TRUE
procedure,TRUE
date,TRUE
practice,FALSE
method,TRUE
time,TRUE
duration,FALSE
period,TRUE
schedule,TRUE
policy,FALSE
date,TRUE
dial,FALSE
call,TRUE
call,TRUE
call,TRUE
contact,FALSE
contact,FALSE
message,TRUE
text,TRUE
signal,TRUE
dial,FALSE
phone,TRUE
communication,TRUE
operation,TRUE
unless,FALSE
whenever,FALSE
if,FALSE
whether,FALSE
till,FALSE
amount,TRUE
interval,FALSE
limit,TRUE
change,TRUE
frequency,FALSE
price,TRUE
rate,TRUE
day,TRUE
year,TRUE
transmit,TRUE
convey,FALSE
present,TRUE
assign,TRUE
send,TRUE
refer,TRUE
issue,TRUE
deliver,TRUE
submit,FALSE
communicate,FALSE
publish,TRUE
name,TRUE
detail,TRUE
message,TRUE
follow,TRUE
header,FALSE
source,TRUE
result,TRUE
directory,FALSE
copy,TRUE
description,FALSE
list,TRUE
summary,FALSE
percentage,FALSE
backup,FALSE
history,TRUE
timeline,FALSE
record,TRUE
picture,FALSE
minimum,FALSE
#,FALSE
group,FALSE
event,TRUE
application,FALSE
number,TRUE
number,FALSE
point,FALSE
station,FALSE
user,FALSE
feature,TRUE
#,FALSE
appear,TRUE
reside,FALSE
exist,TRUE
remain,TRUE
occur,TRUE
depend,TRUE
fall,TRUE
stay,FALSE
operate,TRUE
qualify,FALSE
sit,FALSE
feature,TRUE
register,TRUE
submission,FALSE
review,TRUE
evaluation,FALSE
analysis,TRUE
disclosure,FALSE
removal,FALSE
discovery,FALSE
insertion,FALSE
modification,FALSE
relevant,FALSE
request,TRUE
sms,FALSE
associate,FALSE
new,FALSE
delete,TRUE
incoming,FALSE
receive,TRUE
appropriate,FALSE
desire,TRUE
update,TRUE
status,TRUE
fee,FALSE
account,FALSE
charge,FALSE
agreement,FALSE
option,TRUE
caller,FALSE
user,TRUE
either,FALSE
card,TRUE
card,TRUE
map,FALSE
code,TRUE
game,TRUE
package,FALSE
field,TRUE
file,TRUE
cover,TRUE
read,TRUE
consider,FALSE
involve,TRUE
other,TRUE
extend,TRUE
reduce,TRUE
increase,TRUE
bring,FALSE
add,TRUE
raise,FALSE
apply,TRUE
system,FALSE
support,FALSE
management,FALSE
extension,FALSE
manager,FALSE
program,FALSE
release,FALSE
access,FALSE
protection,FALSE
set,FALSE
10,FALSE
12,FALSE
consecutive,FALSE
#,FALSE
flight,FALSE
calendar,FALSE
work,TRUE
operate,TRUE
clock,FALSE
million,FALSE
24,FALSE
_,FALSE
continuous,FALSE
½,FALSE
point,TRUE
unit,TRUE
option,TRUE
function,TRUE
term,TRUE
sector,FALSE
line,TRUE
ask,TRUE
direct,TRUE
force,TRUE
advise,FALSE
command,TRUE
inform,TRUE
assist,TRUE
invite,FALSE
declare,TRUE
keep,TRUE
get,TRUE
create,TRUE
update,TRUE
maintain,TRUE
enter,TRUE
find,TRUE
index,FALSE
check,FALSE
change,FALSE
response,FALSE
resolution,FALSE
test,FALSE
reference,FALSE
review,FALSE
Model,FALSE
radio,FALSE
People,FALSE
version,FALSE
source,FALSE
addition,TRUE
general,FALSE
contrast,FALSE
fact,TRUE
effect,FALSE
particular,FALSE
theory,FALSE
essence,FALSE
short,FALSE
principle,FALSE
reality,FALSE
turn,TRUE
Canada,FALSE
request,TRUE
application,TRUE
response,TRUE
command,TRUE
email,TRUE
address,TRUE
question,FALSE
reply,FALSE
order,TRUE
entry,TRUE
payment,FALSE
appointment,FALSE
connection,TRUE
reference,TRUE
letter,TRUE
#,FALSE
#,FALSE
server,TRUE
#,FALSE
accept,TRUE
affect,TRUE
utilize,FALSE
activate,FALSE
follow,TRUE
reflect,FALSE
report,TRUE
wait,FALSE
validity,FALSE
implementation,TRUE
transition,FALSE
session,FALSE
phase,FALSE
stage,FALSE
event,TRUE
session,TRUE
step,TRUE
cycle,FALSE
ceremony,FALSE
operator,TRUE
receiver,FALSE
provider,TRUE
entity,FALSE
network,TRUE
company,TRUE
node,FALSE
ignore,FALSE
address,TRUE
include,TRUE
contain,TRUE
incorporate,TRUE
support,TRUE
implement,TRUE
send,TRUE
carry,TRUE
replace,TRUE
provide,TRUE
block,TRUE
receive,TRUE
connection,TRUE
reply,FALSE
transmission,TRUE
version,TRUE
rule,TRUE
protocol,TRUE
standard,TRUE
contract,FALSE
draft,FALSE
law,FALSE
recommendation,TRUE
document,TRUE
help,TRUE
consult,FALSE
meet,TRUE
interview,FALSE
appoint,FALSE
select,TRUE
alert,TRUE
#,FALSE
#,FALSE
#,FALSE
#,FALSE
#,FALSE
#,FALSE
International,FALSE
#,FALSE
group,FALSE
#,FALSE
#,FALSE
USA,FALSE
#,FALSE
begin,TRUE
complete,TRUE
start,TRUE
oversee,FALSE
commence,FALSE
accelerate,FALSE
continue,TRUE
coordinate,FALSE
promote,FALSE
publication,FALSE
adoption,FALSE
revision,FALSE
replacement,TRUE
availability,FALSE
introduction,FALSE
creation,FALSE
level,TRUE
moment,TRUE
scale,FALSE
point,TRUE
scope,FALSE
basis,TRUE
context,TRUE
time,TRUE
authority,FALSE
board,FALSE
scheme,FALSE
council,FALSE
committee,FALSE
Commission,FALSE
programme,FALSE
association,FALSE
organization,FALSE
agency,FALSE
Act,FALSE
organisation,FALSE
include,TRUE
comprise,FALSE
involve,TRUE
cover,TRUE
provide,TRUE
encompasse,FALSE
include,TRUE
incorporate,FALSE
use,TRUE
apply,TRUE
consist,TRUE
contain,TRUE
mean,TRUE
follow,TRUE
follow,FALSE
follow,TRUE
criterion,FALSE
state,TRUE
API,FALSE
interface,TRUE
architecture,FALSE
standard,FALSE
framework,FALSE
model,TRUE
Protocol,FALSE
platform,FALSE
allow,TRUE
allow,TRUE
account,TRUE
support,TRUE
work,TRUE
ask,TRUE
stand,FALSE
define,TRUE
look,FALSE
exist,TRUE
kind,FALSE
set,TRUE
category,FALSE
layer,FALSE
class,FALSE
stage,FALSE
register,TRUE
group,TRUE
mode,TRUE
channel,TRUE
version,TRUE
control,TRUE
interface,TRUE
control,TRUE
protocol,TRUE
module,FALSE
signal,TRUE
internet,TRUE
internet,TRUE
ip,FALSE
web,TRUE
telephone,TRUE
language,FALSE
keyboard,FALSE
web,TRUE
network,TRUE
see,TRUE
currently,FALSE
respectively,FALSE
iso,FALSE
example,TRUE
